name,description,price
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10500H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB-C, WiFi 6,  51 Wh baterie, Hmotnost 1,86 kg,  Windows 10 Home ",30990
MSI GF65 Thin 10UE-098CZ kovový,"Notebook - Intel Core i7 10750H Comet Lake,  17.3 IPS matný 1920 × 1080 240Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3070 8GB 140 W,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB-C, WiFi 6,  65 Wh baterie, Hmotnost 2,9 kg,  Windows 10 Home ",48990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i7 10870H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3080 8GB 110 W,  SSD  1000GB, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  59 Wh baterie, Hmotnost 2,5 kg,  Windows 10 Home, HDD upgrade kit (PH315-53-7377) ",61990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 9300H Coffee Lake,  15.6 IPS matný 1920 × 1080 120Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C, WiFi 6,  56 Wh baterie, Hmotnost 2,5 kg,  Windows 10 Home, HDD upgrade kit (AN515-54-54KC) ",21990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS antireflexní 1920 × 1080,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  256GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5, Hmotnost 2,2 kg,  Bez operačního systému ",16890
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 9300H Coffee Lake,  17.3 IPS matný 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  USB-C, WiFi 6,  3850 mAh baterie, Hmotnost 3 kg,  Windows 10 Home, HDD upgrade kit (AN517-51-553L) ",27990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5,  52,5 Wh baterie, Hmotnost 2,25 kg,  Windows 10 Home (25P51EA) ",20990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 9300H Coffee Lake,  15.6 IPS matný 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  podsvícená klávesnice,  USB-C, WiFi 6,  3850 mAh baterie, Hmotnost 2,3 kg,  Windows 10 Home, HDD upgrade kit (AN515-54-581E) ",27990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  512GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  80 Wh baterie, Hmotnost 2,46 kg,  Bez operačního systému ",24989
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  8GB DDR4,  NVIDIA GeForce RTX 3060 6GB 95 W,  SSD  512GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,3 kg,  Linux (AN515-55-73FG) ",27990
MSI GF65 Thin 10UE-098CZ kovový,"Notebook - Intel Core i7 10510U Comet Lake,  14 IPS antireflexní 1920 × 1080,  RAM  16GB DDR4,  AMD Radeon RX 640 2GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 6,  45 Wh baterie, Hmotnost 1,77 kg,  Windows 10 Pro 20RA001LMC ",27990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,4 kg,  Windows 10 Home, HDD upgrade kit (AN515-44-R6TE) ",23990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  48 Wh baterie, Hmotnost 2,3 kg,  Windows 10 Home 1 Zone RGB, MIL-STD 810G ",25990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  17.3 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4-SDRAM,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  USB 3.2 Gen 1,  USB 3.2 Gen 2,  USB-C, WiFi 6,  3560 mAh baterie, Hmotnost 2,2 kg,  Windows 10 Home, HDD upgrade kit (AN517-52-53LP) ",31990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Max-Q 4GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  4500 mAh baterie, Hmotnost 1,86 kg,  Windows 10 Home ",22990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 300Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  čtečka otisků prstů, WiFi 6,  5965 mAh baterie, Hmotnost 2,65 kg,  Windows 10 Home (NBD) ",37990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 9 4900HS,  15.6 IPS antireflexní 1920 × 1080 240Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  76 Wh baterie, Hmotnost 2,1 kg,  Windows 10 Home 3ms odezva ",37990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - AMD Ryzen 9 5900HS,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  90 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Home, Freesync ",45990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 WVA antireflexní 1920 × 1080,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 5,  51 Wh baterie, Hmotnost 2,56 kg,  Windows 10 Home (NBD) ",27490
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  17 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  48 Wh baterie, Hmotnost 2,6 kg,  Windows 10 Home ",26990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i7 10750H Comet Lake,  17.3 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 95 W,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  57 Wh baterie, Hmotnost 2,7 kg,  Windows 10 Home (AN517-52-76NY) ",42990
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB, podsvícená RGB klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  3560 mAh baterie, Hmotnost 2,3 kg,  Windows 10 Home HDD upgrade kit (AN515-55-540U) ",30990
MSI GF65 Thin 10UE-098CZ kovový,"Notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,25 kg,  Windows 10 Pro (NBD) ",49989
MSI GF65 Thin 10UE-098CZ kovový,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  3580 mAh baterie, Hmotnost 2,5 kg,  Windows 10 Home (AN715-52-571E)  ",31990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  256GB  +  HDD  1TB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  5250 mAh baterie, Hmotnost 2,25 kg,  Windows 10 Home (20C60EA) ",27990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 7 4800H,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti Max-Q 6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5,  5250 mAh baterie, Hmotnost 2,25 kg,  Windows 10 Home (1X2D4EA) ",28990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  51 Wh baterie, Hmotnost 1,86 kg,  Windows 10 Home ",27990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  čtečka otisků prstů, WiFi 6,  68 Wh baterie, Hmotnost 2,5 kg,  Windows 10 Home (NBD) ",36990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 7 5800HS,  14 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 80 W,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  76 Wh baterie, Hmotnost 1,6 kg,  Windows 10 Home ",45990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2070 Super Max-Q 8GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,25 kg,  Windows 10 Pro (NBD) ",59989
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  16.1 IPS antireflexní 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD 1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,44 kg,  Windows 10 Home (3Z3T1EA) ",31990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 WVA antireflexní 1920 × 1080 120Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 5,  51 Wh baterie, Hmotnost 2,56 kg,  Windows 10 Home (NBD) ",22990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 WVA antireflexní 1920 × 1080 120Hz,  RAM  8GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 5,  51 Wh baterie, Hmotnost 2,55 kg,  Windows 10 Home (NBD) ",22990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 WVA antireflexní 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  68 Wh baterie, Hmotnost 2,58 kg,  Windows 10 Home (NBD) ",31990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 9 4900HS,  14 IPS antireflexní 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  1000GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  76 Wh baterie, Hmotnost 1,7 kg,  Windows 10 Home FHD externí kamera ",39990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 WVA antireflexní 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  68 Wh baterie, Hmotnost 2,58 kg,  Windows 10 Home (NBD) ",31990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 11370H Tiger Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 85 W,  SSD  512GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  76 Wh baterie, Hmotnost 2 kg,  Windows 10 Home ",36990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 9 4900HS,  16 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1660 Ti 6GB,  SSD  1000GB,  podsvícená klávesnice,  USB-C, WiFi 6,  76 Wh baterie, Hmotnost 2,1 kg,  Windows 10 Home ",36990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 9 5900HS,  14 IPS antireflexní 2560 × 1440 120Hz,  RAM  32GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  76 mAh baterie, Hmotnost 1,7 kg,  Windows 10 Home ",58990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 10870H Comet Lake,  15.6 OLED matný 3840 × 2160,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 105 W,  SSD  512GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  čtečka otisků prstů, WiFi 6,  94 Wh baterie, Hmotnost 2 kg,  Windows 10 Pro ",49590
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i7 11370H Tiger Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 85 W,  SSD  512GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2 kg,  Windows 10 Home ",36990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 7 4800H,  14 IPS antireflexní 1920 × 1080 120Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  512GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 5,  76 Wh baterie, Hmotnost 1,6 kg,  Windows 10 Home (Illuminated Chiclet Keyboard) ",37990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - Intel Core i5 10300H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060 Max-Q 6GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,25 kg,  Windows 10 Home (3Z3U3EA) ",29990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 7 5800HS,  14 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB 80 W,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  76 mAh baterie, Hmotnost 1,7 kg,  Windows 10 Home ",49990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Notebook - Intel Core i7 10710U Comet Lake,  15.6 IPS matný 1920 × 1080,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Max-Q 4GB,  SSD  512GB,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  Thunderbolt 3, čtečka otisků prstů,  4článková baterie 5280 mAh,  Windows 10 Pro",37990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Herní notebook - AMD Ryzen 7 5800HS,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3080 8GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6,  90 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Home, Freesync ",61990
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS antireflexní 3840 × 2160,  RAM  32GB DDR4,  NVIDIA GeForce RTX 2080 Super Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C,  čtečka otisků prstů, WiFi 6, Hmotnost 2,74 kg,  Windows 10 Pro (NBD) ",87590
HP Pavilion Gaming 15-dk1007nc Shadow Black White,"Notebook - Intel Core i7 10510U Comet Lake,  15.6 IPS antireflexní 1920 × 1080,  RAM  16GB DDR4,  AMD Radeon RX 640 2GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 5,  45 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Pro ",26390
Acer Nitro 5 Obsidian Black,"Herní notebook - Intel Core i7 10750H Comet Lake,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB, podsvícená RGB klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6,  3560 mAh baterie, Hmotnost 2,3 kg,  Windows 10 Home, HDD upgrade kit (AN515-55-774Z) ",34990
Acer Nitro 5 Obsidian Black,"Herní notebook - AMD Ryzen 7 4800H,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 4GB,  SSD  512GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 5,  5250 mAh baterie, Hmotnost 2,25 kg,  Windows 10 Home (25N64EA) ",25990
Acer Nitro 5 Obsidian Black,"Herní notebook - Intel Core i7 10750H Comet Lake,  17.3 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 3060 6GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C, WiFi 6,  51 Wh baterie, Hmotnost 2,3 kg,  Windows 10 Home ",41990
Acer Nitro 5 Obsidian Black,"Notebook - Intel Core i5 10210U Comet Lake,  15.6 IPS antireflexní 1920 × 1080,  RAM  8GB DDR4,  AMD Radeon RX 640 2GB,  SSD  256GB  +  HDD  1TB 5400 ot/min,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB-C,  čtečka otisků prstů, WiFi 6,  45 Wh baterie, Hmotnost 1,9 kg,  Windows 10 Pro 20RD0020MC ",21490
Acer Nitro 5 Obsidian Black,"Herní notebook - AMD Ryzen 5 4600H,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2060  6GB,  SSD  1000GB,  numerická klávesnice, podsvícená RGB klávesnice,  webkamera,  USB 3.2 Gen 1,  USB-C, WiFi 6,  80 Wh baterie, Hmotnost 2,46 kg,  Bez operačního systému ",24989
Acer Nitro 5 Obsidian Black,"Herní notebook - AMD Ryzen 7 4800H,  15.6 IPS matný 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce GTX 1650 Ti 4GB,  SSD  1000GB,  podsvícená klávesnice,  USB 3.2 Gen 1,  USB-C, WiFi 6, Hmotnost 2,4 kg,  Windows 10 Home, HDD upgrade kit (AN515-44-R69C) ",29990
Acer Nitro 5 Obsidian Black,"Herní notebook - Intel Core i7 10875H Comet Lake,  15.6 IPS antireflexní 1920 × 1080 144Hz,  RAM  16GB DDR4,  NVIDIA GeForce RTX 2070 Max-Q 8GB,  SSD  1000GB,  numerická klávesnice,  podsvícená klávesnice,  webkamera,  USB 3.2 Gen 1,  USB 3.2 Gen 2,  USB-C, WiFi 6,  80 Wh baterie, Hmotnost 2,25 kg,  Windows 10 Home (NBD) ",46990
